Perturb Freq,Filter Size,Mu,Psi,Is SVD,Overshoot,Convergence Time
13.0,600,0.001,0.001,True,0.5632136853811918,89.99519221138243
13.0,600,0.003,0.001,True,512.2230877210837,90.0
13.0,600,0.002,0.01,True,65.45972303285832,90.0
13.0,600,0.002,0.0001,True,65.45972303285832,90.0
13.0,600,0.002,0.001,True,65.45972303285832,90.0
13.0,600,0.002,0.1,True,65.45972303285832,90.0
13.0,600,0.003,0.1,True,512.2230877210837,90.0
13.0,600,0.003,0.01,True,512.2230877210837,90.0
13.0,600,0.003,0.0001,True,512.2230877210837,90.0
13.0,600,0.004,0.0001,True,1000.0,90.0
13.0,600,0.004,0.01,True,1000.0,90.0
13.0,600,0.004,0.001,True,1000.0,90.0
13.0,600,0.005,0.0001,False,10.65144463589812,89.87018970732586
13.0,600,0.005,0.001,False,10.65144463589812,89.87018970732586
13.0,600,0.004,0.1,False,1000.0,90.0
13.0,600,0.005,0.01,False,10.65144463589812,89.87018970732586
13.0,600,0.005,0.1,False,10.65144463589812,89.87018970732586
13.0,600,0.006,0.001,False,1000.0,89.99759610569122
13.0,600,0.006,0.0001,False,1000.0,89.99759610569122
13.0,600,0.006,0.01,False,1000.0,89.99759610569122
13.0,600,0.006,0.1,False,1000.0,89.99759610569122
13.0,600,0.004,0.1,True,1000.0,90.0
13.0,600,0.005,0.1,True,1000.0,90.0
13.0,600,0.005,0.0001,True,1000.0,90.0
13.0,600,0.007,0.0001,False,1000.0,90.0
13.0,600,0.005,0.001,True,1000.0,90.0
13.0,600,0.005,0.01,True,1000.0,90.0
13.0,600,0.007,0.001,False,1000.0,90.0
13.0,600,0.006,0.0001,True,1000.0,90.0
13.0,600,0.007,0.01,False,1000.0,90.0
13.0,600,0.007,0.1,False,1000.0,90.0
13.0,600,0.006,0.001,True,1000.0,90.0
13.0,600,0.008,0.0001,False,1000.0,90.0
13.0,600,0.008,0.001,False,1000.0,90.0
13.0,600,0.008,0.001,True,1000.0,90.0
13.0,600,0.006,0.01,True,1000.0,90.0
13.0,600,0.007,0.001,True,1000.0,90.0
13.0,600,0.007,0.0001,True,1000.0,90.0
13.0,600,0.008,0.1,False,1000.0,90.0
13.0,600,0.008,0.0001,True,1000.0,90.0
13.0,600,0.008,0.01,False,1000.0,90.0
13.0,600,0.006,0.1,True,1000.0,90.0
13.0,600,0.007,0.1,True,1000.0,90.0
13.0,600,0.008,0.01,True,1000.0,90.0
13.0,600,0.007,0.01,True,1000.0,90.0
13.0,600,0.009000000000000001,0.0001,False,1000.0,90.0
13.0,600,0.009000000000000001,0.0001,True,1000.0,90.0
13.0,600,0.008,0.1,True,1000.0,90.0
13.0,600,0.009000000000000001,0.001,False,1000.0,90.0
13.0,600,0.009000000000000001,0.001,True,1000.0,90.0
13.0,600,0.01,0.0001,False,1000.0,90.0
13.0,600,0.009000000000000001,0.01,False,1000.0,90.0
13.0,600,0.02,0.0001,False,1000.0,90.0
13.0,600,0.009000000000000001,0.1,False,1000.0,90.0
13.0,600,0.009000000000000001,0.01,True,1000.0,90.0
13.0,600,0.02,0.01,False,1000.0,90.0
13.0,600,0.01,0.0001,True,1000.0,90.0
13.0,600,0.009000000000000001,0.1,True,1000.0,90.0
13.0,600,0.02,0.1,False,1000.0,90.0
13.0,600,0.02,0.001,False,1000.0,90.0
13.0,600,0.01,0.001,False,1000.0,90.0
13.0,600,0.01,0.01,True,1000.0,90.0
13.0,600,0.01,0.01,False,1000.0,90.0
13.0,600,0.01,0.001,True,1000.0,90.0
13.0,600,0.03,0.0001,False,1000.0,90.0
13.0,600,0.03,0.001,False,1000.0,90.0
13.0,600,0.01,0.1,False,1000.0,90.0
13.0,600,0.03,0.01,False,1000.0,90.0
13.0,600,0.04,0.0001,False,1000.0,90.0
13.0,600,0.03,0.1,False,1000.0,90.0
13.0,600,0.01,0.1,True,1000.0,90.0
13.0,600,0.02,0.0001,True,1000.0,90.0
13.0,600,0.01,0.0001,True,1000.0,90.0
13.0,600,0.04,0.001,False,1000.0,90.0
13.0,600,0.01,0.0001,False,1000.0,90.0
13.0,600,0.01,0.001,True,1000.0,90.0
13.0,600,0.01,0.01,False,1000.0,90.0
13.0,600,0.01,0.001,False,1000.0,90.0
13.0,600,0.04,0.01,False,1000.0,90.0
13.0,600,0.02,0.001,True,1000.0,90.0
13.0,600,0.04,0.1,False,1000.0,90.0
13.0,600,0.05,0.0001,False,1000.0,90.0
13.0,600,0.01,0.1,False,1000.0,90.0
13.0,600,0.03,0.0001,True,1000.0,90.0
13.0,600,0.02,0.01,True,1000.0,90.0
13.0,600,0.05,0.001,False,1000.0,90.0
13.0,600,0.02,0.1,True,1000.0,90.0
13.0,600,0.01,0.1,True,1000.0,90.0
13.0,600,0.03,0.01,True,1000.0,90.0
13.0,600,0.03,0.1,True,1000.0,90.0
13.0,600,0.04,0.0001,True,1000.0,90.0
13.0,600,0.03,0.001,True,1000.0,90.0
13.0,600,0.06,0.0001,False,1000.0,90.0
13.0,600,0.01,0.01,True,1000.0,90.0
13.0,600,0.05,0.01,False,1000.0,90.0
13.0,600,0.05,0.1,False,1000.0,90.0
13.0,600,0.06,0.01,False,1000.0,90.0
13.0,600,0.06,0.001,False,1000.0,90.0
13.0,600,0.04,0.001,True,1000.0,90.0
13.0,600,0.05,0.0001,True,1000.0,90.0
13.0,600,0.05,0.001,True,1000.0,90.0
13.0,600,0.06,0.1,False,1000.0,90.0
13.0,600,0.07,0.0001,False,1000.0,90.0
